,p1,p3,p4,p5,p6,p7,p13,p14,p15,p17,p19,p20,p21,p22,p23,p24,p26,p27,p32,p33,p34,p35,p36,p39,p40,p41,p42,p43,p44,p45,p46.1,p46.2,p46.3,p46.4,p46.5,p46.6,p47,48.1,48.2,48.3,48.4,48.5,48.6,54.1,54.2,54.3,54.4,54.5,54.6,54.7,54.8,54.9,54.91,p65,p66,p67,"p68,1","p68,2","p68,3","p68,4","p68,5","p68,6","p68,7","p68,8","p68,9","P70,1","p70,2","p70,3",p71,"p72,1","p72,2","p72,3","p72,4","p72,5","p72,6","p72,7",p74,p91,p92,p93,p94,p95,p96,p97,p99,p100,p101,p102,p103,p104,p106,"p108,1","p108,2","p108,3","p108,4","p108,5","p108,6","p108,7","p108,8","p108,9","p108,91","p108,92",p128,p131
243,2019,3,2,11,2,14,0,39,4,1,5,8,0,2,2,0,9,1,2,7,3,2,0,0,2,0,0,1,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21174.0,6,5,0,0,3,2,0,3,0,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1
244,2019,3,2,10,2,14,0,30,4,4,5,7,0,0,0,0,4,1,2,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5834.0,6,5,0,0,1,0,1,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
245,2019,3,2,10,2,14,1,35,4,1,5,7,1,0,0,0,4,1,1,3,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17271.0,5,5,0,0,1,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0
246,2019,3,2,10,2,14,0,38,0,1,5,8,0,0,0,0,5,1,3,2,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17079.0,6,5,0,0,1,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
247,2019,3,2,7,2,14,0,27,4,4,5,8,0,0,0,0,4,1,2,2,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5445.0,6,5,0,0,1,0,0,4,0,9,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0
248,2019,4,3,0,22,35,0,35,0,1,5,8,0,0,0,0,7,1,3,4,1,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16379.0,5,5,0,0,3,0,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0
249,2019,4,3,0,22,35,1,46,0,1,5,8,1,0,0,1,9,2,6,3,1,1,0,4,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14636.0,5,5,0,0,1,2,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
250,2019,4,3,0,23,35,1,47,0,4,5,7,1,2,0,1,7,2,3,4,3,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5622.0,0,5,2500,0,2,2,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
251,2019,4,3,0,23,35,0,51,0,4,5,8,0,0,0,0,9,3,6,3,1,2,1,3,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5607.0,6,5,0,2,3,2,1,4,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
252,2019,4,3,0,22,35,1,34,0,1,1,7,1,0,0,0,8,1,4,4,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4903.0,5,5,0,0,1,1,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
253,2019,4,3,0,32,35,1,49,3,4,1,4,1,2,2,0,6,2,2,4,2,1,1,1,1,1,4,4,1,1,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,19834.0,2,4,0,0,4,1,1,3,3,2,1,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0
254,2019,3,2,7,2,14,1,21,3,1,5,8,1,2,0,0,5,1,1,4,2,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17225.0,6,5,0,0,1,1,1,4,1,8,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2019,4,3,0,22,35,1,37,0,1,5,7,1,0,0,0,5,1,4,1,1,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10029.0,6,5,0,0,2,1,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1
256,2019,4,3,0,22,35,0,34,4,4,5,7,0,0,0,0,5,1,2,3,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7669.0,6,5,0,0,1,2,1,1,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
257,2019,4,3,0,22,35,1,50,0,1,5,8,1,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23471.0,5,5,0,2,2,0,0,1,1,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1
258,2019,4,3,0,22,35,1,46,3,1,5,7,1,0,0,0,3,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10396.0,3,5,0,0,1,1,0,1,1,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1
259,2019,4,3,0,22,35,0,51,0,1,5,7,0,2,0,0,6,1,2,4,0,1,1,1,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2352.0,6,5,0,0,1,1,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
260,2019,4,3,0,22,35,0,58,5,1,1,4,0,0,0,0,5,1,3,2,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13666.0,5,5,0,2,1,0,1,4,1,5,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2019,4,3,0,22,35,0,28,0,1,1,4,0,0,0,0,8,1,4,4,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1749.0,5,5,0,0,1,0,0,4,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0
262,2019,4,3,0,22,35,0,37,4,1,5,7,0,0,0,0,4,1,2,2,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7052.0,6,5,200,2,2,0,0,3,2,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
263,2019,3,2,7,2,14,0,34,3,1,1,7,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12125.0,1,5,0,0,2,0,0,4,1,8,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1
264,2019,3,2,7,2,14,0,50,4,1,5,8,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1195.0,6,5,0,2,1,0,1,6,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
265,2019,4,3,0,23,35,1,28,4,4,5,7,1,0,0,0,5,1,3,2,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,487.0,0,5,200,2,1,0,0,1,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0
266,2019,4,3,0,22,35,0,68,0,4,1,7,0,0,0,0,11,4,5,6,1,5,0,4,0,0,0,1,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16229.0,5,5,0,0,1,1,0,3,1,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
267,2019,4,3,0,23,35,1,18,4,1,5,8,1,0,0,0,6,2,3,3,1,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23353.0,3,5,0,0,1,1,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0
268,2019,3,2,10,2,30,1,41,0,1,5,8,1,0,0,1,5,1,2,3,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13796.0,2,4,0,2,1,1,0,4,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
269,2019,4,3,0,23,35,1,57,0,1,1,4,1,0,0,1,5,2,1,4,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13861.0,5,5,0,0,2,1,0,4,1,3,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1
270,2019,4,3,0,22,35,0,39,0,4,5,7,0,2,0,1,6,1,2,4,0,1,1,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22676.0,5,5,0,0,3,1,1,3,2,2,2,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
271,2019,4,3,0,22,35,0,42,0,1,5,7,0,0,0,0,8,3,4,4,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16642.0,3,5,0,0,1,1,0,3,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
272,2019,4,3,0,22,35,1,65,5,1,1,4,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8873.0,6,5,0,0,1,0,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1
273,2019,4,3,0,23,35,0,58,0,1,1,4,0,0,0,0,10,4,3,7,1,1,1,1,2,1,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11408.0,5,5,0,0,1,0,0,1,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0
274,2019,4,3,0,23,35,0,65,0,4,3,4,0,0,0,0,3,3,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1776.0,6,5,0,2,3,1,1,1,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1
275,2019,4,3,0,23,35,0,41,4,1,0,7,0,0,0,0,9,2,3,6,2,1,1,3,2,0,0,1,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,885.0,5,5,0,0,3,2,0,1,1,2,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
276,2019,4,3,0,22,35,0,30,0,4,2,7,0,0,0,0,3,3,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,23035.0,3,5,0,2,1,1,1,4,1,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
277,2019,4,3,0,23,35,0,25,0,1,5,7,0,0,0,0,3,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7837.0,6,5,0,0,1,0,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0
278,2019,4,3,0,22,35,1,21,4,1,5,7,1,0,0,0,5,1,1,4,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24210.0,5,5,0,0,1,0,0,4,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0
279,2019,4,3,0,22,35,0,31,4,1,5,7,0,0,0,1,6,1,1,5,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19550.0,6,5,0,0,2,1,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0
280,2019,4,3,0,22,35,1,46,0,1,5,7,1,0,0,0,4,1,2,2,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,22649.0,5,5,0,0,1,1,0,3,2,2,2,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
281,2019,4,3,0,23,25,0,28,0,1,5,8,0,0,0,0,5,2,1,4,2,1,1,2,1,1,4,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24312.0,3,5,0,2,2,1,0,3,2,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
282,2019,4,3,0,23,35,1,67,5,1,1,4,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14248.0,6,5,0,0,1,0,0,1,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1
283,2019,4,3,0,23,35,0,36,4,1,5,7,0,0,0,0,5,1,3,2,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4489.0,5,5,0,0,2,1,0,1,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1
284,2019,4,3,0,22,35,1,37,0,1,1,4,1,0,0,0,6,1,3,3,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13652.0,6,5,0,0,1,0,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0
285,2019,4,3,0,22,35,0,48,0,1,5,8,0,0,0,0,7,2,3,4,1,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16413.0,3,5,0,0,2,2,0,1,2,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1
286,2019,4,3,0,40,35,0,34,0,1,5,8,0,0,0,0,3,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18385.0,0,5,300,0,1,0,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
287,2019,4,3,0,26,35,1,53,3,2,5,7,1,0,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12778.0,5,5,0,0,1,0,0,3,2,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1
288,2019,4,3,0,22,35,1,28,4,2,5,8,0,0,0,0,7,3,2,5,1,1,1,3,1,0,0,4,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18005.0,2,5,0,1,3,2,1,3,2,2,2,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1
289,2019,4,3,0,22,35,0,65,0,1,1,8,0,2,0,0,5,1,2,3,1,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16786.0,5,5,0,0,1,0,0,3,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0
290,2019,4,3,0,22,35,1,57,1,1,1,7,1,0,2,0,5,2,1,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19851.0,5,5,200,0,2,2,0,3,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,1,1,1
291,2019,4,3,0,22,35,1,30,0,4,5,8,1,0,0,0,6,1,3,3,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13612.0,0,5,500,0,2,1,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
292,2019,4,3,0,22,35,0,34,0,1,5,8,0,0,0,0,4,1,3,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7224.0,3,5,0,0,1,0,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
293,2019,4,3,0,47,35,1,53,5,1,1,4,1,0,0,0,6,2,1,5,1,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,18319.0,5,5,0,0,3,1,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1
294,2019,4,3,0,48,35,1,28,3,1,5,7,1,0,0,0,4,1,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1788.0,3,5,0,0,1,0,0,1,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1
295,2019,4,3,0,47,35,0,29,0,1,5,7,0,0,0,0,5,1,3,2,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,13972.0,6,5,0,0,1,0,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1
296,2019,4,3,0,48,35,0,45,4,1,5,7,0,0,0,1,4,1,2,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19503.0,6,5,0,0,2,0,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1
297,2019,4,3,0,47,35,0,40,0,1,5,8,0,0,0,0,7,1,4,3,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10936.0,6,5,0,0,3,1,0,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1
298,2019,4,3,0,26,35,1,25,0,1,5,8,1,0,0,0,4,1,1,3,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,20891.0,1,5,0,0,1,1,0,3,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,1,1
299,2019,4,3,0,26,35,1,53,3,1,2,7,3,0,0,0,3,3,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17135.0,6,5,0,0,2,2,0,3,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,1
300,2019,4,3,0,26,35,1,47,0,1,1,4,1,0,0,0,10,3,3,7,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5045.0,5,5,0,0,2,2,0,4,3,2,1,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0
301,2019,4,3,0,26,35,1,64,2,2,5,7,1,0,2,0,4,2,1,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,21809.0,5,5,0,0,2,2,0,4,1,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
302,2019,4,3,0,26,35,0,43,0,1,0,2,0,0,0,0,4,1,1,3,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,19304.0,6,5,0,0,1,0,0,3,1,2,1,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0
303,2019,4,3,0,26,35,1,36,0,1,5,8,1,0,0,0,6,1,1,5,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,17360.0,6,5,0,0,1,1,0,3,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0
304,2019,4,3,0,26,35,1,45,3,1,4,7,1,0,0,0,5,1,2,3,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2894.0,6,5,0,0,1,1,0,3,1,2,1,0,6,3,0,0,0,0,0,0,0,0,0,0,1,1,1
305,2019,4,3,0,26,35,1,53,1,1,1,4,1,0,0,0,4,1,1,3,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1619.0,6,5,0,2,1,1,0,3,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,1,1
